year_month,station_id,station_name,station_name_en,station_attribute,source_file,Precipitation
2022-01-01,467620,蘭嶼,LANYU,署屬有人氣象站,dy_Report_2022.xml,490.0
2022-01-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,dy_Report_2022.xml,46.0
2022-01-01,467660,臺東,TAITUNG,署屬有人氣象站,dy_Report_2022.xml,129.5
2022-01-01,467990,馬祖,MATSU,署屬有人氣象站,dy_Report_2022.xml,37.5
2022-01-01,C0C700,中壢,Zhongli,署屬自動氣象站,dy_Report_2022.xml,89.5
2022-01-01,C0G650,員林,Yuanlin,署屬自動氣象站,dy_Report_2022.xml,30.5
2022-01-01,C0K400,斗六,Douliu,署屬自動氣象站,dy_Report_2022.xml,26.5
2022-01-01,C1E770,公館,Gongguan,署屬自動氣象站,dy_Report_2022.xml,58.0
2022-02-01,466880,板橋,BANQIAO,署屬有人氣象站,dy_Report_2022.xml,294.0
2022-02-01,466900,淡水,TAMSUI,署屬有人氣象站,dy_Report_2022.xml,292.0
2022-02-01,466910,鞍部,ANBU,署屬有人氣象站,dy_Report_2022.xml,712.5
2022-02-01,466920,臺北,TAIPEI,署屬有人氣象站,dy_Report_2022.xml,252.0
2022-02-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,dy_Report_2022.xml,636.0
2022-02-01,466940,基隆,KEELUNG,署屬有人氣象站,dy_Report_2022.xml,829.5
2022-02-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,dy_Report_2022.xml,175.0
2022-02-01,466990,花蓮,HUALIEN,署屬有人氣象站,dy_Report_2022.xml,49.0
2022-02-01,467050,新屋,XINWU,署屬有人氣象站,dy_Report_2022.xml,257.0
2022-02-01,467060,蘇澳,SU-AO,署屬有人氣象站,dy_Report_2022.xml,917.5
2022-02-01,467080,宜蘭,YILAN,署屬有人氣象站,dy_Report_2022.xml,404.5
2022-02-01,467110,金門,KINMEN,署屬有人氣象站,dy_Report_2022.xml,179.5
2022-02-01,467270,田中,TianZhong,署屬有人氣象站,dy_Report_2022.xml,106.0
2022-02-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,dy_Report_2022.xml,84.5
2022-02-01,467350,澎湖,PENGHU,署屬有人氣象站,dy_Report_2022.xml,85.0
2022-02-01,467410,臺南,TAINAN,署屬有人氣象站,dy_Report_2022.xml,51.0
2022-02-01,467420,永康,YONGKANG,署屬有人氣象站,dy_Report_2022.xml,78.5
2022-02-01,467441,高雄,Kaohsiung,署屬有人氣象站,dy_Report_2022.xml,33.5
2022-02-01,467480,嘉義,CHIAYI,署屬有人氣象站,dy_Report_2022.xml,110.5
2022-02-01,467490,臺中,TAICHUNG,署屬有人氣象站,dy_Report_2022.xml,122.5
2022-02-01,467530,阿里山,ALISHAN,署屬有人氣象站,dy_Report_2022.xml,202.0
2022-02-01,467540,大武,DAWU,署屬有人氣象站,dy_Report_2022.xml,36.0
2022-02-01,467550,玉山,YUSHAN,署屬有人氣象站,dy_Report_2022.xml,210.5
2022-02-01,467571,新竹,HSINCHU,署屬有人氣象站,dy_Report_2022.xml,213.0
2022-02-01,467590,恆春,HENGCHUN,署屬有人氣象站,dy_Report_2022.xml,17.0
2022-02-01,467610,成功,CHENGGONG,署屬有人氣象站,dy_Report_2022.xml,84.0
2022-02-01,467620,蘭嶼,LANYU,署屬有人氣象站,dy_Report_2022.xml,266.0
2022-02-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,dy_Report_2022.xml,132.0
2022-02-01,467660,臺東,TAITUNG,署屬有人氣象站,dy_Report_2022.xml,41.5
2022-02-01,467990,馬祖,MATSU,署屬有人氣象站,dy_Report_2022.xml,112.5
2022-02-01,C0C700,中壢,Zhongli,署屬自動氣象站,dy_Report_2022.xml,283.5
2022-02-01,C0G650,員林,Yuanlin,署屬自動氣象站,dy_Report_2022.xml,102.5
2022-02-01,C0K400,斗六,Douliu,署屬自動氣象站,dy_Report_2022.xml,99.0
2022-02-01,C1E770,公館,Gongguan,署屬自動氣象站,dy_Report_2022.xml,173.0
2022-03-01,466880,板橋,BANQIAO,署屬有人氣象站,dy_Report_2022.xml,211.5
2022-03-01,466900,淡水,TAMSUI,署屬有人氣象站,dy_Report_2022.xml,178.5
2022-03-01,466910,鞍部,ANBU,署屬有人氣象站,dy_Report_2022.xml,249.0
2022-03-01,466920,臺北,TAIPEI,署屬有人氣象站,dy_Report_2022.xml,197.5
2022-03-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,dy_Report_2022.xml,179.5
2022-03-01,466940,基隆,KEELUNG,署屬有人氣象站,dy_Report_2022.xml,300.5
2022-03-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,dy_Report_2022.xml,126.0
2022-03-01,466990,花蓮,HUALIEN,署屬有人氣象站,dy_Report_2022.xml,37.5
2022-03-01,467050,新屋,XINWU,署屬有人氣象站,dy_Report_2022.xml,155.5
2022-03-01,467060,蘇澳,SU-AO,署屬有人氣象站,dy_Report_2022.xml,164.5
2022-03-01,467080,宜蘭,YILAN,署屬有人氣象站,dy_Report_2022.xml,145.0
2022-03-01,467110,金門,KINMEN,署屬有人氣象站,dy_Report_2022.xml,102.0
2022-03-01,467270,田中,TianZhong,署屬有人氣象站,dy_Report_2022.xml,112.0
2022-03-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,dy_Report_2022.xml,60.0
2022-03-01,467350,澎湖,PENGHU,署屬有人氣象站,dy_Report_2022.xml,79.5
2022-03-01,467410,臺南,TAINAN,署屬有人氣象站,dy_Report_2022.xml,27.0
2022-03-01,467420,永康,YONGKANG,署屬有人氣象站,dy_Report_2022.xml,35.0
2022-03-01,467441,高雄,Kaohsiung,署屬有人氣象站,dy_Report_2022.xml,23.5
2022-03-01,467480,嘉義,CHIAYI,署屬有人氣象站,dy_Report_2022.xml,75.0
2022-03-01,467490,臺中,TAICHUNG,署屬有人氣象站,dy_Report_2022.xml,149.0
2022-03-01,467530,阿里山,ALISHAN,署屬有人氣象站,dy_Report_2022.xml,107.0
2022-03-01,467540,大武,DAWU,署屬有人氣象站,dy_Report_2022.xml,56.0
2022-03-01,467550,玉山,YUSHAN,署屬有人氣象站,dy_Report_2022.xml,152.5
2022-03-01,467571,新竹,HSINCHU,署屬有人氣象站,dy_Report_2022.xml,247.5
2022-03-01,467590,恆春,HENGCHUN,署屬有人氣象站,dy_Report_2022.xml,12.5
2022-03-01,467610,成功,CHENGGONG,署屬有人氣象站,dy_Report_2022.xml,145.5
2022-03-01,467620,蘭嶼,LANYU,署屬有人氣象站,dy_Report_2022.xml,153.0
2022-03-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,dy_Report_2022.xml,126.0
2022-03-01,467660,臺東,TAITUNG,署屬有人氣象站,dy_Report_2022.xml,42.0
2022-03-01,467990,馬祖,MATSU,署屬有人氣象站,dy_Report_2022.xml,96.0
2022-03-01,C0C700,中壢,Zhongli,署屬自動氣象站,dy_Report_2022.xml,226.0
2022-03-01,C0G650,員林,Yuanlin,署屬自動氣象站,dy_Report_2022.xml,93.0
2022-03-01,C0K400,斗六,Douliu,署屬自動氣象站,dy_Report_2022.xml,101.0
2022-03-01,C1E770,公館,Gongguan,署屬自動氣象站,dy_Report_2022.xml,287.0
2022-04-01,466880,板橋,BANQIAO,署屬有人氣象站,dy_Report_2022.xml,98.0
2022-04-01,466900,淡水,TAMSUI,署屬有人氣象站,dy_Report_2022.xml,75.0
2022-04-01,466910,鞍部,ANBU,署屬有人氣象站,dy_Report_2022.xml,201.0
2022-04-01,466920,臺北,TAIPEI,署屬有人氣象站,dy_Report_2022.xml,108.5
2022-04-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,dy_Report_2022.xml,185.0
2022-04-01,466940,基隆,KEELUNG,署屬有人氣象站,dy_Report_2022.xml,117.5
2022-04-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,dy_Report_2022.xml,77.5
2022-04-01,466990,花蓮,HUALIEN,署屬有人氣象站,dy_Report_2022.xml,104.5
2022-04-01,467050,新屋,XINWU,署屬有人氣象站,dy_Report_2022.xml,59.5
2022-04-01,467060,蘇澳,SU-AO,署屬有人氣象站,dy_Report_2022.xml,103.5
2022-04-01,467080,宜蘭,YILAN,署屬有人氣象站,dy_Report_2022.xml,54.0
2022-04-01,467110,金門,KINMEN,署屬有人氣象站,dy_Report_2022.xml,18.0
2022-04-01,467270,田中,TianZhong,署屬有人氣象站,dy_Report_2022.xml,38.5
2022-04-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,dy_Report_2022.xml,57.5
2022-04-01,467350,澎湖,PENGHU,署屬有人氣象站,dy_Report_2022.xml,4.0
2022-04-01,467410,臺南,TAINAN,署屬有人氣象站,dy_Report_2022.xml,6.0
2022-04-01,467420,永康,YONGKANG,署屬有人氣象站,dy_Report_2022.xml,8.0
2022-04-01,467441,高雄,Kaohsiung,署屬有人氣象站,dy_Report_2022.xml,2.5
2022-04-01,467480,嘉義,CHIAYI,署屬有人氣象站,dy_Report_2022.xml,111.5
2022-04-01,467490,臺中,TAICHUNG,署屬有人氣象站,dy_Report_2022.xml,40.5
2022-04-01,467530,阿里山,ALISHAN,署屬有人氣象站,dy_Report_2022.xml,105.0
2022-04-01,467540,大武,DAWU,署屬有人氣象站,dy_Report_2022.xml,134.0
2022-04-01,467550,玉山,YUSHAN,署屬有人氣象站,dy_Report_2022.xml,75.5
2022-04-01,467571,新竹,HSINCHU,署屬有人氣象站,dy_Report_2022.xml,108.0
2022-04-01,467590,恆春,HENGCHUN,署屬有人氣象站,dy_Report_2022.xml,12.5
2022-04-01,467610,成功,CHENGGONG,署屬有人氣象站,dy_Report_2022.xml,207.0
2022-04-01,467620,蘭嶼,LANYU,署屬有人氣象站,dy_Report_2022.xml,59.5
2022-04-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,dy_Report_2022.xml,102.5
2022-04-01,467660,臺東,TAITUNG,署屬有人氣象站,dy_Report_2022.xml,242.0
2022-04-01,467990,馬祖,MATSU,署屬有人氣象站,dy_Report_2022.xml,85.0
2022-04-01,C0C700,中壢,Zhongli,署屬自動氣象站,dy_Report_2022.xml,81.5
2022-04-01,C0G650,員林,Yuanlin,署屬自動氣象站,dy_Report_2022.xml,42.0
2022-04-01,C0K400,斗六,Douliu,署屬自動氣象站,dy_Report_2022.xml,36.5
2022-04-01,C1E770,公館,Gongguan,署屬自動氣象站,dy_Report_2022.xml,69.0
2022-05-01,466880,板橋,BANQIAO,署屬有人氣象站,dy_Report_2022.xml,486.5
2022-05-01,466900,淡水,TAMSUI,署屬有人氣象站,dy_Report_2022.xml,472.5
2022-05-01,466910,鞍部,ANBU,署屬有人氣象站,dy_Report_2022.xml,694.5
2022-05-01,466920,臺北,TAIPEI,署屬有人氣象站,dy_Report_2022.xml,486.0
2022-05-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,dy_Report_2022.xml,561.0
2022-05-01,466940,基隆,KEELUNG,署屬有人氣象站,dy_Report_2022.xml,728.5
2022-05-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,dy_Report_2022.xml,434.5
2022-05-01,466990,花蓮,HUALIEN,署屬有人氣象站,dy_Report_2022.xml,237.0
2022-05-01,467050,新屋,XINWU,署屬有人氣象站,dy_Report_2022.xml,528.0
2022-05-01,467060,蘇澳,SU-AO,署屬有人氣象站,dy_Report_2022.xml,534.0
2022-05-01,467080,宜蘭,YILAN,署屬有人氣象站,dy_Report_2022.xml,342.5
2022-05-01,467110,金門,KINMEN,署屬有人氣象站,dy_Report_2022.xml,214.5
2022-05-01,467270,田中,TianZhong,署屬有人氣象站,dy_Report_2022.xml,298.0
2022-05-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,dy_Report_2022.xml,270.0
2022-05-01,467350,澎湖,PENGHU,署屬有人氣象站,dy_Report_2022.xml,311.0
2022-05-01,467410,臺南,TAINAN,署屬有人氣象站,dy_Report_2022.xml,223.0
2022-05-01,467420,永康,YONGKANG,署屬有人氣象站,dy_Report_2022.xml,284.0
2022-05-01,467441,高雄,Kaohsiung,署屬有人氣象站,dy_Report_2022.xml,227.0
2022-05-01,467480,嘉義,CHIAYI,署屬有人氣象站,dy_Report_2022.xml,289.0
2022-05-01,467490,臺中,TAICHUNG,署屬有人氣象站,dy_Report_2022.xml,465.5
2022-05-01,467530,阿里山,ALISHAN,署屬有人氣象站,dy_Report_2022.xml,817.0
2022-05-01,467540,大武,DAWU,署屬有人氣象站,dy_Report_2022.xml,261.5
2022-05-01,467550,玉山,YUSHAN,署屬有人氣象站,dy_Report_2022.xml,944.5
2022-05-01,467571,新竹,HSINCHU,署屬有人氣象站,dy_Report_2022.xml,522.5
2022-05-01,467590,恆春,HENGCHUN,署屬有人氣象站,dy_Report_2022.xml,308.0
2022-05-01,467610,成功,CHENGGONG,署屬有人氣象站,dy_Report_2022.xml,127.5
2022-05-01,467620,蘭嶼,LANYU,署屬有人氣象站,dy_Report_2022.xml,532.5
2022-05-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,dy_Report_2022.xml,483.0
2022-05-01,467660,臺東,TAITUNG,署屬有人氣象站,dy_Report_2022.xml,121.0
2022-05-01,467990,馬祖,MATSU,署屬有人氣象站,dy_Report_2022.xml,251.0
2022-05-01,C0C700,中壢,Zhongli,署屬自動氣象站,dy_Report_2022.xml,556.5
2022-05-01,C0G650,員林,Yuanlin,署屬自動氣象站,dy_Report_2022.xml,367.0
2022-05-01,C0K400,斗六,Douliu,署屬自動氣象站,dy_Report_2022.xml,265.0
2022-05-01,C1E770,公館,Gongguan,署屬自動氣象站,dy_Report_2022.xml,517.5
2022-06-01,466880,板橋,BANQIAO,署屬有人氣象站,dy_Report_2022.xml,262.5
2022-06-01,466900,淡水,TAMSUI,署屬有人氣象站,dy_Report_2022.xml,196.0
2022-06-01,466910,鞍部,ANBU,署屬有人氣象站,dy_Report_2022.xml,271.5
2022-06-01,466920,臺北,TAIPEI,署屬有人氣象站,dy_Report_2022.xml,234.5
2022-06-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,dy_Report_2022.xml,209.0
2022-06-01,466940,基隆,KEELUNG,署屬有人氣象站,dy_Report_2022.xml,181.0
2022-06-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,dy_Report_2022.xml,302.0
2022-06-01,466990,花蓮,HUALIEN,署屬有人氣象站,dy_Report_2022.xml,136.0
2022-06-01,467050,新屋,XINWU,署屬有人氣象站,dy_Report_2022.xml,215.0
2022-06-01,467060,蘇澳,SU-AO,署屬有人氣象站,dy_Report_2022.xml,198.5
2022-06-01,467080,宜蘭,YILAN,署屬有人氣象站,dy_Report_2022.xml,151.5
2022-06-01,467110,金門,KINMEN,署屬有人氣象站,dy_Report_2022.xml,184.5
2022-06-01,467270,田中,TianZhong,署屬有人氣象站,dy_Report_2022.xml,200.0
2022-06-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,dy_Report_2022.xml,123.0
2022-06-01,467350,澎湖,PENGHU,署屬有人氣象站,dy_Report_2022.xml,225.0
2022-06-01,467410,臺南,TAINAN,署屬有人氣象站,dy_Report_2022.xml,154.0
2022-06-01,467420,永康,YONGKANG,署屬有人氣象站,dy_Report_2022.xml,245.0
2022-06-01,467441,高雄,Kaohsiung,署屬有人氣象站,dy_Report_2022.xml,155.0
2022-06-01,467480,嘉義,CHIAYI,署屬有人氣象站,dy_Report_2022.xml,260.5
2022-06-01,467490,臺中,TAICHUNG,署屬有人氣象站,dy_Report_2022.xml,250.0
2022-06-01,467530,阿里山,ALISHAN,署屬有人氣象站,dy_Report_2022.xml,300.5
2022-06-01,467540,大武,DAWU,署屬有人氣象站,dy_Report_2022.xml,149.0
2022-06-01,467550,玉山,YUSHAN,署屬有人氣象站,dy_Report_2022.xml,186.0
2022-06-01,467571,新竹,HSINCHU,署屬有人氣象站,dy_Report_2022.xml,346.0
2022-06-01,467590,恆春,HENGCHUN,署屬有人氣象站,dy_Report_2022.xml,141.0
2022-06-01,467610,成功,CHENGGONG,署屬有人氣象站,dy_Report_2022.xml,81.0
2022-06-01,467620,蘭嶼,LANYU,署屬有人氣象站,dy_Report_2022.xml,132.0
2022-06-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,dy_Report_2022.xml,468.0
2022-06-01,467660,臺東,TAITUNG,署屬有人氣象站,dy_Report_2022.xml,117.0
2022-06-01,467990,馬祖,MATSU,署屬有人氣象站,dy_Report_2022.xml,360.0
2022-06-01,C0C700,中壢,Zhongli,署屬自動氣象站,dy_Report_2022.xml,214.5
2022-06-01,C0G650,員林,Yuanlin,署屬自動氣象站,dy_Report_2022.xml,354.0
2022-06-01,C0K400,斗六,Douliu,署屬自動氣象站,dy_Report_2022.xml,234.0
2022-06-01,C1E770,公館,Gongguan,署屬自動氣象站,dy_Report_2022.xml,449.0
2022-07-01,466880,板橋,BANQIAO,署屬有人氣象站,dy_Report_2022.xml,185.5
2022-07-01,466900,淡水,TAMSUI,署屬有人氣象站,dy_Report_2022.xml,56.0
2022-07-01,466910,鞍部,ANBU,署屬有人氣象站,dy_Report_2022.xml,73.0
2022-07-01,466920,臺北,TAIPEI,署屬有人氣象站,dy_Report_2022.xml,122.0
2022-07-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,dy_Report_2022.xml,79.5
2022-07-01,466940,基隆,KEELUNG,署屬有人氣象站,dy_Report_2022.xml,31.0
2022-07-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,dy_Report_2022.xml,46.0
2022-07-01,466990,花蓮,HUALIEN,署屬有人氣象站,dy_Report_2022.xml,76.5
2022-07-01,467050,新屋,XINWU,署屬有人氣象站,dy_Report_2022.xml,68.0
2022-07-01,467060,蘇澳,SU-AO,署屬有人氣象站,dy_Report_2022.xml,25.5
2022-07-01,467080,宜蘭,YILAN,署屬有人氣象站,dy_Report_2022.xml,11.0
2022-07-01,467110,金門,KINMEN,署屬有人氣象站,dy_Report_2022.xml,120.0
2022-07-01,467270,田中,TianZhong,署屬有人氣象站,dy_Report_2022.xml,49.5
2022-07-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,dy_Report_2022.xml,82.5
2022-07-01,467350,澎湖,PENGHU,署屬有人氣象站,dy_Report_2022.xml,36.5
2022-07-01,467410,臺南,TAINAN,署屬有人氣象站,dy_Report_2022.xml,165.0
2022-07-01,467420,永康,YONGKANG,署屬有人氣象站,dy_Report_2022.xml,166.5
2022-07-01,467441,高雄,Kaohsiung,署屬有人氣象站,dy_Report_2022.xml,102.5
2022-07-01,467480,嘉義,CHIAYI,署屬有人氣象站,dy_Report_2022.xml,58.0
2022-07-01,467490,臺中,TAICHUNG,署屬有人氣象站,dy_Report_2022.xml,90.0
2022-07-01,467530,阿里山,ALISHAN,署屬有人氣象站,dy_Report_2022.xml,205.0
2022-07-01,467540,大武,DAWU,署屬有人氣象站,dy_Report_2022.xml,49.5
2022-07-01,467550,玉山,YUSHAN,署屬有人氣象站,dy_Report_2022.xml,95.0
2022-07-01,467571,新竹,HSINCHU,署屬有人氣象站,dy_Report_2022.xml,31.5
2022-07-01,467590,恆春,HENGCHUN,署屬有人氣象站,dy_Report_2022.xml,200.5
2022-07-01,467610,成功,CHENGGONG,署屬有人氣象站,dy_Report_2022.xml,29.0
2022-07-01,467620,蘭嶼,LANYU,署屬有人氣象站,dy_Report_2022.xml,54.5
2022-07-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,dy_Report_2022.xml,172.5
2022-07-01,467660,臺東,TAITUNG,署屬有人氣象站,dy_Report_2022.xml,78.5
2022-07-01,467990,馬祖,MATSU,署屬有人氣象站,dy_Report_2022.xml,141.5
2022-07-01,C0C700,中壢,Zhongli,署屬自動氣象站,dy_Report_2022.xml,115.0
2022-07-01,C0FA30,梧棲,WUQI,署屬自動氣象站,dy_Report_2022.xml,0.0
2022-07-01,C0G650,員林,Yuanlin,署屬自動氣象站,dy_Report_2022.xml,37.5
2022-07-01,C0K400,斗六,Douliu,署屬自動氣象站,dy_Report_2022.xml,116.0
2022-07-01,C1E770,公館,Gongguan,署屬自動氣象站,dy_Report_2022.xml,94.5
2022-08-01,466880,板橋,BANQIAO,署屬有人氣象站,dy_Report_2022.xml,68.0
2022-08-01,466900,淡水,TAMSUI,署屬有人氣象站,dy_Report_2022.xml,103.5
2022-08-01,466910,鞍部,ANBU,署屬有人氣象站,dy_Report_2022.xml,70.0
2022-08-01,466920,臺北,TAIPEI,署屬有人氣象站,dy_Report_2022.xml,218.5
2022-08-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,dy_Report_2022.xml,101.0
2022-08-01,466940,基隆,KEELUNG,署屬有人氣象站,dy_Report_2022.xml,54.0
2022-08-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,dy_Report_2022.xml,109.5
2022-08-01,466990,花蓮,HUALIEN,署屬有人氣象站,dy_Report_2022.xml,20.0
2022-08-01,467050,新屋,XINWU,署屬有人氣象站,dy_Report_2022.xml,29.0
2022-08-01,467060,蘇澳,SU-AO,署屬有人氣象站,dy_Report_2022.xml,30.0
2022-08-01,467080,宜蘭,YILAN,署屬有人氣象站,dy_Report_2022.xml,34.0
2022-08-01,467110,金門,KINMEN,署屬有人氣象站,dy_Report_2022.xml,34.0
2022-08-01,467270,田中,TianZhong,署屬有人氣象站,dy_Report_2022.xml,297.5
2022-08-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,dy_Report_2022.xml,87.0
2022-08-01,467350,澎湖,PENGHU,署屬有人氣象站,dy_Report_2022.xml,132.0
2022-08-01,467410,臺南,TAINAN,署屬有人氣象站,dy_Report_2022.xml,297.5
2022-08-01,467420,永康,YONGKANG,署屬有人氣象站,dy_Report_2022.xml,512.0
2022-08-01,467441,高雄,Kaohsiung,署屬有人氣象站,dy_Report_2022.xml,229.0
2022-08-01,467480,嘉義,CHIAYI,署屬有人氣象站,dy_Report_2022.xml,402.5
2022-08-01,467490,臺中,TAICHUNG,署屬有人氣象站,dy_Report_2022.xml,278.0
2022-08-01,467530,阿里山,ALISHAN,署屬有人氣象站,dy_Report_2022.xml,411.5
2022-08-01,467540,大武,DAWU,署屬有人氣象站,dy_Report_2022.xml,226.5
2022-08-01,467550,玉山,YUSHAN,署屬有人氣象站,dy_Report_2022.xml,119.5
2022-08-01,467571,新竹,HSINCHU,署屬有人氣象站,dy_Report_2022.xml,61.5
2022-08-01,467590,恆春,HENGCHUN,署屬有人氣象站,dy_Report_2022.xml,261.0
2022-08-01,467610,成功,CHENGGONG,署屬有人氣象站,dy_Report_2022.xml,97.5
2022-08-01,467620,蘭嶼,LANYU,署屬有人氣象站,dy_Report_2022.xml,207.5
2022-08-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,dy_Report_2022.xml,187.5
2022-08-01,467660,臺東,TAITUNG,署屬有人氣象站,dy_Report_2022.xml,148.0
2022-08-01,467990,馬祖,MATSU,署屬有人氣象站,dy_Report_2022.xml,10.5
2022-08-01,C0C700,中壢,Zhongli,署屬自動氣象站,dy_Report_2022.xml,159.5
2022-08-01,C0FA30,梧棲,WUQI,署屬自動氣象站,dy_Report_2022.xml,84.5
2022-08-01,C0G650,員林,Yuanlin,署屬自動氣象站,dy_Report_2022.xml,277.0
2022-08-01,C0K400,斗六,Douliu,署屬自動氣象站,dy_Report_2022.xml,566.0
2022-08-01,C1E770,公館,Gongguan,署屬自動氣象站,dy_Report_2022.xml,82.5
2022-09-01,466880,板橋,BANQIAO,署屬有人氣象站,dy_Report_2022.xml,249.5
2022-09-01,466900,淡水,TAMSUI,署屬有人氣象站,dy_Report_2022.xml,323.5
2022-09-01,466910,鞍部,ANBU,署屬有人氣象站,dy_Report_2022.xml,1066.5
2022-09-01,466920,臺北,TAIPEI,署屬有人氣象站,dy_Report_2022.xml,256.0
2022-09-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,dy_Report_2022.xml,977.5
2022-09-01,466940,基隆,KEELUNG,署屬有人氣象站,dy_Report_2022.xml,412.5
2022-09-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,dy_Report_2022.xml,210.0
2022-09-01,466990,花蓮,HUALIEN,署屬有人氣象站,dy_Report_2022.xml,117.5
2022-09-01,467050,新屋,XINWU,署屬有人氣象站,dy_Report_2022.xml,46.0
2022-09-01,467060,蘇澳,SU-AO,署屬有人氣象站,dy_Report_2022.xml,319.5
2022-09-01,467080,宜蘭,YILAN,署屬有人氣象站,dy_Report_2022.xml,262.5
2022-09-01,467110,金門,KINMEN,署屬有人氣象站,dy_Report_2022.xml,31.0
2022-09-01,467270,田中,TianZhong,署屬有人氣象站,dy_Report_2022.xml,47.0
2022-09-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,dy_Report_2022.xml,7.0
2022-09-01,467350,澎湖,PENGHU,署屬有人氣象站,dy_Report_2022.xml,3.0
2022-09-01,467410,臺南,TAINAN,署屬有人氣象站,dy_Report_2022.xml,25.5
2022-09-01,467420,永康,YONGKANG,署屬有人氣象站,dy_Report_2022.xml,77.5
2022-09-01,467441,高雄,Kaohsiung,署屬有人氣象站,dy_Report_2022.xml,108.5
2022-09-01,467480,嘉義,CHIAYI,署屬有人氣象站,dy_Report_2022.xml,107.0
2022-09-01,467490,臺中,TAICHUNG,署屬有人氣象站,dy_Report_2022.xml,85.0
2022-09-01,467530,阿里山,ALISHAN,署屬有人氣象站,dy_Report_2022.xml,312.5
2022-09-01,467540,大武,DAWU,署屬有人氣象站,dy_Report_2022.xml,111.5
2022-09-01,467550,玉山,YUSHAN,署屬有人氣象站,dy_Report_2022.xml,491.5
2022-09-01,467571,新竹,HSINCHU,署屬有人氣象站,dy_Report_2022.xml,220.5
2022-09-01,467590,恆春,HENGCHUN,署屬有人氣象站,dy_Report_2022.xml,42.0
2022-09-01,467610,成功,CHENGGONG,署屬有人氣象站,dy_Report_2022.xml,156.5
2022-09-01,467620,蘭嶼,LANYU,署屬有人氣象站,dy_Report_2022.xml,134.5
2022-09-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,dy_Report_2022.xml,156.5
2022-09-01,467660,臺東,TAITUNG,署屬有人氣象站,dy_Report_2022.xml,76.5
2022-09-01,467990,馬祖,MATSU,署屬有人氣象站,dy_Report_2022.xml,2.5
2022-09-01,C0C700,中壢,Zhongli,署屬自動氣象站,dy_Report_2022.xml,314.0
2022-09-01,C0FA30,梧棲,WUQI,署屬自動氣象站,dy_Report_2022.xml,116.0
2022-09-01,C0G650,員林,Yuanlin,署屬自動氣象站,dy_Report_2022.xml,53.0
2022-09-01,C0K400,斗六,Douliu,署屬自動氣象站,dy_Report_2022.xml,96.5
2022-09-01,C1E770,公館,Gongguan,署屬自動氣象站,dy_Report_2022.xml,307.0
2022-10-01,466880,板橋,BANQIAO,署屬有人氣象站,dy_Report_2022.xml,393.0
2022-10-01,466900,淡水,TAMSUI,署屬有人氣象站,dy_Report_2022.xml,489.5
2022-10-01,466910,鞍部,ANBU,署屬有人氣象站,dy_Report_2022.xml,2180.0
2022-10-01,466920,臺北,TAIPEI,署屬有人氣象站,dy_Report_2022.xml,449.5
2022-10-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,dy_Report_2022.xml,2426.0
2022-10-01,466940,基隆,KEELUNG,署屬有人氣象站,dy_Report_2022.xml,1004.5
2022-10-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,dy_Report_2022.xml,251.0
2022-10-01,466990,花蓮,HUALIEN,署屬有人氣象站,dy_Report_2022.xml,878.0
2022-10-01,467050,新屋,XINWU,署屬有人氣象站,dy_Report_2022.xml,170.5
2022-10-01,467060,蘇澳,SU-AO,署屬有人氣象站,dy_Report_2022.xml,1201.5
2022-10-01,467080,宜蘭,YILAN,署屬有人氣象站,dy_Report_2022.xml,780.0
